,token,latitude,longitude,address,comment,explanation,time,categorie,cityname
565,9656D69C,43.60562550123874,3.8765195406474766,"Place Alexandre Laissac, Montpellier","sur la PC, mise en danger des cyclistes et piéton","place de livraison 10m derrière, refus du livreur de se déplacer, rien à battre, PM appelée",2023-05-31 06:46:00,2,Montpellier
566,DBE7BC20,43.59784901780905,3.8460215989534414,"Rue du Pas du Loup, Montpellier",ambulance à contresens sur la BC !,,2023-05-31 06:32:00,2,Montpellier
567,31F3AC7B,43.59784901780905,3.845908956641244,"Rue du Pas du Loup, Montpellier",sur la PC et trottoir,,2023-05-31 06:31:00,2,Montpellier
568,F92BE9F7,43.58979430519861,3.8528269529342656,"Rue Jacques Fouroux, Montpellier",sur le passage piéton,,2023-05-30 16:56:00,2,Montpellier
569,FAF79EAA,43.59113553704619,3.845313041100372,"Avenue du XV de France, Montpellier",trottoir barré,,2023-05-30 16:14:00,2,Montpellier
570,6160D7E0,43.601228785422336,3.850987973858007,"Route de Lavérune, Montpellier",scooters ou motos sur PC,,2023-05-30 16:02:00,7,Montpellier
571,EB62F581,43.6135084176447,3.827572613954544,"Allée Pierre Lescot, Montpellier",,,2023-05-30 15:00:00,4,Montpellier
572,29AEF86C,43.59603590792244,3.8954103738069534,"Avenue du Pont Trinquat, Montpellier",les arbres plantés dans la piste cyclable,,2023-05-30 14:22:00,3,Montpellier
573,275972D8,43.60645340628472,3.880038500442793,"Rue du Clos René, Montpellier",stationnement sur le trottoir,,2023-05-30 06:40:00,2,Montpellier
574,B8BD4516,43.605490081286646,3.8794864747480378,"Rue Pagézy, Montpellier",@GROUPENICOLLIN stationné en zone de rencontre,,2023-05-30 06:39:00,2,Montpellier
575,DBA35BFC,43.60194812698433,3.8568206109007535,"Rue des Chasseurs, Montpellier","sccotard à contresens, via la BC",,2023-05-30 06:31:00,2,Montpellier
576,31DE7305,43.60241743759606,3.854075199826116,"Route de Lavérune, Montpellier",motard sur la piste cyclable,,2023-05-30 06:30:00,7,Montpellier
577,62305DDB,43.59804321391974,3.8461629592852025,"Rue du Pas du Loup, Montpellier","à contresens, à moitié sur la BC",,2023-05-30 06:25:00,2,Montpellier
578,E9B5FF31,43.59828868971199,3.8464036697874135,"Rue du Pas du Loup, Montpellier",trottoir impraticable,,2023-05-30 06:25:00,2,Montpellier
579,4910ECC8,43.597732470712096,3.845922934910666,"Rue du Pas du Loup, Montpellier",sur la BC et devant passage piéton,,2023-05-29 16:19:00,2,Montpellier
580,09D5B959,43.59783347820916,3.845906659631742,"Rue du Pas du Loup, Montpellier","depuis 2 jours, sur PC et trottoir",,2023-05-29 16:18:00,2,Montpellier
581,9D073108,43.598311319069936,3.84635176170574,"Rue du Pas du Loup, Montpellier",Trottoirs transformés en parking,,2023-05-29 16:18:00,2,Montpellier
582,128A6110,43.605645505872864,3.879616473025581,"Rue Pagézy, Montpellier",Zone de rencontre transformée en parking,,2023-05-29 16:06:00,2,Montpellier
583,DA0A70D0,43.60548546855422,3.87949346249286,"Rue Pagézy, Montpellier","festival @GroupeNicollin en ZdR, as usual",,2023-05-29 06:45:00,2,Montpellier
584,8674ED2D,43.60736937615417,3.870057446191498,"Cours Gambetta, Montpellier",tranquillou au mileu du trottoir et PC,,2023-05-29 06:41:00,2,Montpellier
585,B8277F6A,43.59784901780905,3.8459068017606906,"Rue du Pas du Loup, Montpellier",camionnette sur trottoir et PC,"déjà là la veille, voire l'avant veille",2023-05-29 06:32:00,2,Montpellier
586,289E2337,43.59755376472496,3.84567637116057,"Rue Hébert, Montpellier",sur trottoir,,2023-05-29 06:32:00,2,Montpellier
587,EB688EA7,43.5943525067022,3.8403273482073983,"Rue de Cheng Du, Montpellier",plates bandes transformées en parking,,2023-05-28 07:57:00,2,Montpellier
588,7F36DE58,43.59408831760787,3.840626608611296,"Rue de Cheng Du, Montpellier",toujours les mêmes...,,2023-05-28 07:57:00,2,Montpellier
589,FFA8CFF6,43.59317452522058,3.840858866492063,"Rue Christian Bénézech, Montpellier",sur le trottoir,,2023-05-28 07:56:00,2,Montpellier
590,ED4C3915,43.59247596196752,3.8413887100472137,"Rue du Pas du Loup, Montpellier",trottoirs condamnés,,2023-05-28 07:56:00,2,Montpellier
591,282A64C2,43.59232754538541,3.8426613732873673,"Rue du Pas du Loup, Montpellier","sur le trottoir, un.e habitué.e",,2023-05-28 07:55:00,2,Montpellier
592,1C1248B1,43.59648074067092,3.844887604276202,"Rue du Pas du Loup, Montpellier",sas vélo effacés,,2023-05-28 07:53:00,6,Montpellier
593,7375A945,43.59789214018658,3.845972517415568,"Rue du Pas du Loup, Montpellier",trottoir et PC condamnés,,2023-05-28 06:57:00,2,Montpellier
594,9E679572,43.6154,3.82974,"Avenue des Moulins, Montpellier","sur le trottoir, problème récurrent ",,2023-05-27 14:50:00,2,Montpellier
595,2D59A3E9,43.630437602365866,3.8932713121175766,"Rue de la Draye, Montpellier",scooter domaine Meric,,2023-05-27 13:14:00,2,Montpellier
596,01020A18,43.60963,3.86386,"Avenue de Lodève, Montpellier",,,2023-05-27 08:40:00,2,Montpellier
597,E90A37D1,43.60993,3.86186,"Avenue de Lodève, Montpellier",comme tous les jours,,2023-05-27 08:38:00,2,Montpellier
598,D5B8187E,43.61522016849326,3.87726634308013,"Quai des Tanneurs, Montpellier","sur la PC, cyclistes renvoyés sur la route !",,2023-05-26 18:30:00,2,Montpellier
599,391A648D,43.61695114331884,3.873496045629046,"Avenue Bouisson Bertrand, Montpellier",scootard tente de passer en force sur la PC,"blocage par les cyclistes, le scootard insiste, finit par passer par la voie de tramway en insultant.",2023-05-26 18:28:00,9,Montpellier
600,51FFB80A,43.591134954255146,3.84625421730974,"Rue de Bugarel, Montpellier",sur PC + devant le PP alors que parking à côté ,,2023-05-26 11:52:00,2,Montpellier
601,4147220E,43.59019527914125,3.852266460635292,"Rue Jacques Fouroux, Montpellier","Sur passage piéton, à côté d'une école !",,2023-05-26 08:36:00,2,Montpellier
602,947035A6,43.59988467069566,3.866895228602517,"Avenue de Toulouse, Montpellier",camion sur la piste cyclable,,2023-05-26 07:44:00,2,Montpellier
603,75A3DFEF,43.599795320964496,3.8755875232947017,"Boulevard Vieussens, Montpellier",rien pour fixer son vélo autour du carrefour,,2023-05-26 07:36:00,5,Montpellier
604,F51D3B13,43.5955996189727,3.866822071714529,"Rue Guillaume Janvier, Montpellier",dans virage et sur BC,,2023-05-26 07:14:00,2,Montpellier
605,BD63B45F,43.59671383948806,3.865379683643507,"Rue Guillaume Janvier, Montpellier",poubelles sur BC,,2023-05-26 07:14:00,2,Montpellier
606,044A1AD3,43.59785523365675,3.845929540357416,"Rue du Pas du Loup, Montpellier","sur le trottoir, un habitué",,2023-05-26 07:06:00,2,Montpellier
607,A8D49DEF,43.61372450707917,3.858456659400589,"Avenue de l'École d'Agriculture Gabriel Buchet, Montpellier",Aménagement dangereux ,"Bonjour
  Je fréquente tous les jours l'avenue de l'école d'agriculture en vélo. Vous avez entrepris des travaux d'élargissement et de délimitation de la piste cyclable. Tout cela est paré de bonnes intentions mais qui a imaginé ces barres en béton au ras du sol ? Vous condamnez les cyclistes à ne pas pouvoir en sortir, ni faire un écart au risque de prendre un vol en prenant de biais cette bordure. C'est vraiment un contre-sens qui ressemble étrangement aux micro-trottoirs de la rue du Courreau. Auriez-vous la curiosité de prendre conseil auprès de pratiquants du vélo qui pourraient vous éviter des erreurs à 350 000 € pour l'avenue de l'école d'agriculture ?
  Merci (copie message déposé sur Montpellier au quotidien aujourd'hui)",2023-05-25 09:43:00,3,Montpellier
608,D6FA3B1F,43.6141629948984,3.85800599660227,"Avenue de l'École d'Agriculture Gabriel Buchet, Montpellier",bande cyclable dangereuse à cause de la bordure,,2023-05-24 12:26:00,3,Montpellier
609,1224C55B,43.60548236101719,3.8794919929932985,"Rue Pagézy, Montpellier",SDR impraticable @groupenicollin,,2023-05-24 06:38:00,2,Montpellier
610,2B0FEB73,43.59786844230325,3.845932641672421,"Rue du Pas du Loup, Montpellier",sur le trottoir,,2023-05-24 06:25:00,2,Montpellier
611,2C556237,43.61464808531469,3.829480335116386,"Route de Lodève, Montpellier",livraison pendant les heures de pointe,,2023-05-23 16:25:00,7,Montpellier
612,FEF615F2,43.590276872351374,3.8521706995852423,"Rue Jacques Fouroux, Montpellier",à l'entrée du parc,,2023-05-23 16:24:00,2,Montpellier
613,A8B2EF4D,43.59494226583136,3.844061497637226,"Rue François Bélanger, Montpellier",sur le trottoir,,2023-05-23 16:12:00,2,Montpellier
614,496359CB,43.60172213791834,3.852695680523684,"Route de Lavérune, Montpellier",sur le trottoir,,2023-05-23 16:08:00,2,Montpellier
615,C1357DA7,43.60547847661047,3.879458695628273,"Rue Pagézy, Montpellier","comme quasi tous les soirs, en Zdr",,2023-05-23 15:57:00,2,Montpellier
616,F318B0C0,43.60584749412881,3.8797000944396136,"Rue Pagézy, Montpellier",en ZDR et contresens,,2023-05-23 11:39:00,2,Montpellier
617,B5027108,43.60580787342087,3.8767468929290776,"Place Alexandre Laissac, Montpellier",planté sur la PC,,2023-05-23 10:49:00,2,Montpellier
618,B56BD85F,43.60578922835536,3.8797000944396136,"Rue Pagézy, Montpellier",@GROUPENICOLLIN stationné en ZdR,,2023-05-23 10:46:00,2,Montpellier
619,CC8FDBD2,43.61505,3.82516,"Route de Lodève, Montpellier",laissé sur la pc tous les jours de collecte ,,2023-05-23 09:46:00,2,Montpellier
620,52CBEF4F,43.60612328469071,3.8799522220870135,"Rue Pagézy, Montpellier",taxi planté en zone piétonne,,2023-05-23 06:58:00,2,Montpellier
621,0F2B6BE2,43.60195516788452,3.8753162036258497,"Avenue de Maurin, Montpellier",circule à moto sur le trottoir,,2023-05-23 06:54:00,7,Montpellier
622,01A17B90,43.6073662201727,3.870031747538452,"Cours Gambetta, Montpellier",au travers du trottoir,,2023-05-22 15:58:00,2,Montpellier
623,79E028EF,43.61359,3.82834,"Rue des Écoles, Montpellier",stationnement sauvage celleneuve,,2023-05-22 14:26:00,2,Montpellier
624,DC7AFEE3,43.61388,3.82842,"Rue Icard, Montpellier",garé au milieu de la rue ,,2023-05-22 14:26:00,2,Montpellier
625,4823A55B,43.61477455189729,3.8321052119135857,"Avenue de Lodève, Montpellier",agent de la ville garé sur la pc...,,2023-05-22 07:22:00,2,Montpellier
626,B54999AF,43.60545900602984,3.8794848917306006,"Rue Pagézy, Montpellier",pétons relégués sur la route par @GROUPENICOLLI,,2023-05-22 06:49:00,2,Montpellier
627,0772CD93,43.60906775567922,3.889786787331104,"Boulevard d'Antigone, Montpellier",Elis livraison draps pour Citadines,comme chaque semaine !,2023-05-22 06:46:00,2,Montpellier
628,FB984CF3,43.60727008404351,3.896702863276005,"Avenue du Pirée, Montpellier",Aménagement pour le Fise dangereux. i. ,,2023-05-22 06:35:00,3,Montpellier
629,433490F8,43.657940907575885,3.968329913914204,"Rue des Mûriers, Vendargues",n'a pas réussi à se garer dans la boulangerie ,,2023-05-21 09:24:00,2,Vendargues
630,A8AC7B69,43.65305208184673,3.975157812237739,"Rue Pinta, Vendargues",pince roue=manque de sécurité ,,2023-05-20 13:09:00,3,Vendargues
631,91E2ACD8,43.59739759080915,3.8455796053622753,"Rue du Pas du Loup, Montpellier",contresens + trottoir + BC,,2023-05-20 09:52:00,2,Montpellier
632,EB0F8D1D,43.61033689649172,3.8655513449754153,"Rue Marioge, Montpellier",stationné en ZDR,,2023-05-20 09:32:00,2,Montpellier
633,22C7AB1C,43.59742012338796,3.845614408637737,"Rue du Pas du Loup, Montpellier",piétons relégués sur la route,,2023-05-20 08:39:00,2,Montpellier
634,743037F2,43.59204780630749,3.844635460263493,"Avenue du XV de France, Montpellier",stationné sur La PC,,2023-05-19 12:46:00,2,Montpellier
635,E0A68F35,43.59159788988461,3.8449628776455,"Avenue du XV de France, Montpellier",stationné sur la PC,,2023-05-19 11:52:00,2,Montpellier
636,24840A8C,43.591054333542814,3.8453381693298687,"Avenue du XV de France, Montpellier","mise en danger @sogetrel_Off, échanges houleux",fini par se garer moins dangereusement après l'arrivée de son chef...,2023-05-19 09:38:00,2,Montpellier
637,4B795FB3,43.59160177518756,3.844984346605909,"Avenue du XV de France, Montpellier",cyclistes relégués face voitures @sogetrel_Off ,,2023-05-19 09:38:00,2,Montpellier
638,B3D2E12E,43.5941021098732,3.840594711810055,"Rue de Cheng Du, Montpellier",plates bandes transformées en parking,,2023-05-18 14:10:00,2,Montpellier
639,2D0C9DC9,43.59329010984714,3.831234716697117,"Route de Lavérune, Saint-Jean-de-Védas",stationné sur la PC,,2023-05-18 13:22:00,2,Saint-Jean-de-Védas
640,DD408997,43.5916250869998,3.845010382280605,"Avenue du XV de France, Montpellier",roule à contresens via la PC !,,2023-05-18 09:16:00,2,Montpellier
641,6A39513B,43.60736937615417,3.870025288426007,"Cours Gambetta, Montpellier",no comment...,,2023-05-17 18:04:00,2,Montpellier
642,25F8918F,43.60559714513436,3.879552317742015,"Rue Pagézy, Montpellier",Zone de rencontre transformée en parking,,2023-05-17 16:10:00,2,Montpellier
643,8EE475A2,43.60551168829165,3.8794931417011873,"Rue Pagézy, Montpellier",festival @GroupeNicollin as usual,,2023-05-17 06:41:00,2,Montpellier
644,25CD9CD3,43.61021,3.83589,"Rue Pierre Causse, Montpellier",conteneur et camion sur la pc,,2023-05-16 17:10:00,2,Montpellier
645,DE51A6E8,43.60962,3.83854,"Rue Pierre Causse, Montpellier",peinture bleue peu visible sous le soleil ,,2023-05-16 17:09:00,3,Montpellier
646,5FA06079,43.60534708641731,3.876018714127021,"Rue Anatole France, Montpellier",no comment...,,2023-05-16 16:06:00,2,Montpellier
647,5DFBF1FF,43.60545342219293,3.879509387346777,"Rue Pagézy, Montpellier",habitué du parking gratos en ZdR,,2023-05-16 16:04:00,2,Montpellier
648,B3709E86,43.60578748039313,3.879718673023645,"Rue Pagézy, Montpellier",Zone de rencontre transformée en parking,,2023-05-16 10:53:00,2,Montpellier
649,EA073B2C,43.61431,3.8703,"Rue du Faubourg Saint-Jaumes, Montpellier",,,2023-05-15 17:03:00,2,Montpellier
650,9BC62593,43.62770842102186,3.8310296460986137,"Rue de Malbosc, Montpellier",assez de place de mettre une vraie pc!,"les vélos sont obligés de rouler à contre sens dans rue étroite, mais il y a largement de place de transformer le chemin à côte en voie verte. juste une idée ",2023-05-15 16:02:59,3,Montpellier
651,5E4C7259,43.61351,3.8282,"Rue des Écoles, Montpellier",mal garé tous les jours,,2023-05-15 14:24:00,2,Montpellier
652,D2206E9F,43.63113,3.84137,"Avenue Ernest Hemingway, Montpellier",impossible de joindre la pc depuis domaine d'O ,,2023-05-15 11:09:00,8,Montpellier
653,3DA47F57,43.62247,3.83506,"Avenue des Moulins, Montpellier",la peinture a disparu,,2023-05-15 08:26:00,4,Montpellier
654,54BB42B9,43.61532,3.87773,"Quai du Verdanson, Montpellier",GCUM ,,2023-05-14 09:39:00,2,Montpellier
655,F4A8550B,43.60997,3.86172,"Avenue de Lodève, Montpellier",scooter sur le trottoir=piétons sur la pc,,2023-05-14 07:49:00,2,Montpellier
656,C72D7C32,43.64467436693,3.9151581376791,"Avenue de la Monnaie, Castelnau-le-Lez",ci gît 2 pistes cyclables @flafforgue,,2023-05-13 09:57:00,2,Castelnau-le-Lez
657,EE3A0FB0,43.61356619045522,3.828359507024288,"Rue des Écoles, Montpellier",garée au milieu de la rue tous les matins ,,2023-05-12 14:20:00,2,Montpellier
658,3C0C8DAB,43.61265808284135,3.872520066797733,"Boulevard Henri IV, Montpellier",glissade à cause du revêtement ,"sur la fin de la ""PC"" le long du tram, sens montée, j'ai chuté après avoir fait un écart pour dépasser un piéton qui était sur la PC. faible vitesse. chute côté gauche, cou a craqué ",2023-05-12 12:15:00,9,Montpellier
659,91FD4454,43.60977,3.86265,"avenue de Lodève, Montpellier",délinquance de stationnement,,2023-05-12 10:32:00,7,Montpellier
660,F06E7996,43.61767,3.82439,"Rue Maurice Béjart, Montpellier",sur le trottoir devant cabinet medical,,2023-05-12 07:24:00,2,Montpellier
661,81DACBB1,43.61686,3.82554,"Rue du Pilory, Montpellier",pôle emploi Celleneuve ,,2023-05-12 07:20:00,5,Montpellier
662,FCA45150,43.60938,3.86584,"Avenue de Lodève, Montpellier",comme tous les jours ,,2023-05-11 11:26:00,2,Montpellier
663,D403D9AF,43.61468619523416,3.829723075032234,"Route de Lodève, Montpellier",2 camions mal garés bloquent les 2 voies de circu,,2023-05-11 07:48:00,2,Montpellier
664,C12B6EB5,43.605454781759605,3.879433543080309,"Rue Pagézy, Montpellier","@GROUPENICOLLIN stationné en ZdR, as susual",,2023-05-11 06:48:00,2,Montpellier
665,78F847C8,43.60715399217671,3.8664590808348542,"Rue du Faubourg Figuerolles, Montpellier",moto sur la PC,,2023-05-10 16:36:00,2,Montpellier
666,FC21E067,43.60735461585847,3.870035186802366,"Cours Gambetta, Montpellier",au milieu du trottoir,,2023-05-10 16:34:00,2,Montpellier
667,B706AD34,43.60546692050491,3.879490355440565,"Rue Pagézy, Montpellier",piétons relégués sur la route,,2023-05-10 16:30:00,2,Montpellier
668,EFE798A9,43.605487907620365,3.8794720274729015,"Rue Pagézy, Montpellier",stationné ts les jours en ZDR,,2023-05-10 11:34:00,2,Montpellier
669,1FF3AEA1,43.59879687726439,3.865677500143648,"Avenue de Toulouse, Montpellier",déchargement sur piste cyclable,,2023-05-10 08:15:00,2,Montpellier
670,5B9F747B,43.5991698205826,3.866208577528597,"Avenue de Toulouse, Montpellier",stationnement sur bussyclable,,2023-05-10 08:15:00,2,Montpellier
671,6DA84DD9,43.64449458732842,3.93068578094244,"not found, Le Crès",,,2023-05-10 06:46:00,9,Le Crès
672,158D106B,43.59125981901568,3.8472346309572463,"Rue de Bugarel, Montpellier",sur la PC,,2023-05-10 06:46:00,2,Montpellier
673,DE1370C0,43.59106482395782,3.8453167676925664,"Avenue du XV de France, Montpellier","sur la piste, dans le virage",,2023-05-10 06:45:00,2,Montpellier
674,5E50B3AD,43.61111953616046,3.872039951384068,"Rue Foch croisement arc de triomphe , Montpellier",refus régulier priorité aux piétons moto/,,2023-05-10 06:18:00,7,Montpellier
675,CFBEC23D,43.61352686611123,3.8778767734766006,"Rue des Écoles Pies / plan de l'olivier , Montpellier",claxon livreur/ livraison delivroo ,,2023-05-09 21:19:00,7,Montpellier
676,C71B615D,43.6073778730264,3.8700441364198928,"Cours Gambetta, Montpellier",au milieu du trottoir,,2023-05-09 16:15:00,2,Montpellier
677,B428E22E,43.60545900602984,3.879480147734285,"Rue Pagézy, Montpellier",en zone de rencontre,,2023-05-09 16:10:00,2,Montpellier
678,E928277A,43.61094960905823,3.8734457641839977,"Rue d'Albisson, Montpellier",motos sur les trottoirs et refusant la priorité a,,2023-05-09 14:53:00,2,Montpellier
679,9A83A396,43.60545123721313,3.879480765485495,"Rue Pagézy, Montpellier",comme ts les matins @GROUPENICOLLIN,,2023-05-09 06:43:00,2,Montpellier
680,FA2B2E16,43.60612250782952,3.87710631860502,"Place Alexandre Laissac, Montpellier",2RM sur PC,,2023-05-09 06:42:00,7,Montpellier
681,D7EADE1E,43.5978800484474,3.8459266574855553,"Rue du Pas du Loup, Montpellier",trottoir en mode parking et garage,remorque très souvent déposée en cours d'année,2023-05-09 06:31:00,2,Montpellier
682,890713D9,43.61111055431134,3.872741349041462,"Rue Foch, Montpellier",motard me frôle alors que je traverse parking tro,,2023-05-09 05:50:00,9,Montpellier
