token,latitude,longitude,address,comment,explanation,time,categorie,cityname
7A5A73F8,43.597538225048844,3.8456085098016373,"Rue Hébert, Montpellier","sur trottoir, depuis des semaines @PetitForestier",,2022-06-25 13:57:00,2,Montpellier
3933DC6F,43.59753434012919,3.845608447406508,"Rue Hébert, Montpellier","sur trottoir, depuis des semaines @PetitForestier",,2022-06-24 16:55:00,2,Montpellier
72D94B20,43.59755764964338,3.845661913855216,"Rue Hébert, Montpellier","sur trottoir, depuis des semaines @PetitForestier",,2022-06-23 16:23:00,2,Montpellier
48BF3F01,43.608771586601314,3.86695146560669,"Rue Guillaume Pellicier, Montpellier","Nouvelle zone de rencontre, nouveaux GCUMs !",La blanche a l'air d'avoir élu domicile ici...,2022-06-23 06:58:00,2,Montpellier
23BDC2A6,43.62042,3.85821,"Avenue du Père Soulas, Montpellier","passage cycliste et piéton, panneau publicitaire ",,2022-06-23 06:34:00,3,Montpellier
2548AA00,43.60530678559476,3.8792252469328585,"Rue de la République, Montpellier",@GROUPENICOLLIN is back ,,2022-06-23 06:34:00,2,Montpellier
144579DE,43.60224656330108,3.8537777220743235,"Route de Lavérune, Montpellier",le même que la veille,,2022-06-23 06:19:00,2,Montpellier
2DE9C441,43.60496568417812,3.8751033693552017,"Rue Rondelet, Montpellier",on a dit 22 cyclistes morts le mois dernier?,,2022-06-23 06:15:00,2,Montpellier
FD5D6DC9,43.59754987980632,3.8456511845865435,"Rue Hébert, Montpellier",énième ignalement,,2022-06-22 21:05:00,2,Montpellier
DE53F65A,43.60962688006918,3.8654351760953802,"Rue Jacques Draparnaud, Montpellier",sur trottoir,,2022-06-22 20:54:00,2,Montpellier
9CB64300,43.61039205057668,3.8655585986845296,"Rue Marioge, Montpellier","sur trottoir, zone de rencontre",,2022-06-22 20:54:00,2,Montpellier
73B73134,43.611029037888784,3.8657088522713017,"Rue Marioge, Montpellier","sur trottoir, zone de rencontre",,2022-06-22 20:54:00,2,Montpellier
E7D789FF,43.60404899790757,3.873213494945156,"Avenue Georges Clemenceau, Montpellier",mise en danger des cyclistes,,2022-06-22 11:49:00,2,Montpellier
9B124DF3,43.60210671697933,3.853461116302164,"Route de Lavérune, Montpellier","garé comme un cochon (avec ""A"")",,2022-06-22 11:41:00,2,Montpellier
0FF788F6,43.59643489778543,3.8447592713397243,"Rue du Pas du Loup, Montpellier",mon camion sur le trottoir (pause déjeuner),,2022-06-22 10:52:00,2,Montpellier
8DBD7162,43.603790289713864,3.8728183628658597,"Avenue Georges Clemenceau, Montpellier",mise en danger des cyclistes,,2022-06-22 10:49:00,2,Montpellier
5FF0A10F,43.60232037095094,3.853960172858245,"Route de Lavérune, Montpellier","sur la BC, depuis la veille",,2022-06-22 06:28:00,2,Montpellier
3A0ED708,43.6088267421217,3.8669435083647845,"Rue Guillaume Pellicier, Montpellier",Voiture blanche et camion Leroy Beaulieu : TLJ,,2022-06-22 06:15:00,2,Montpellier
59F19869,43.60556,3.89285,"Avenue du Pont Juvénal, Montpellier",4 voitures sur le trottoir,,2022-06-21 22:34:00,2,Montpellier
489C2F92,43.60234338727717,3.8863210380077358,"Rue Cité Valette, Montpellier",poubelles toujours sur piste ,,2022-06-21 17:21:00,2,Montpellier
D6B40E8A,43.597561534561535,3.8456458183870184,"Rue Hébert, Montpellier",au quotidien,,2022-06-21 16:25:00,2,Montpellier
AA83BE1A,43.602332024782115,3.8539548066587197,"Route de Lavérune, Montpellier","sur BC, devant BC",,2022-06-21 16:21:00,2,Montpellier
507FF9A3,43.620674978181704,3.8768152892589565,"Rue de Nazareth, Montpellier",travaux de l'enfer,,2022-06-21 10:06:00,2,Montpellier
1DFF56DC,43.5975459948874,3.8456512825689657,"Rue Hébert, Montpellier",et ça continue...,,2022-06-20 16:33:00,2,Montpellier
E1A25D75,43.60237475547711,3.8540344694735844,"Route de Lavérune, Montpellier",sur BC et devant PP,,2022-06-20 16:29:00,2,Montpellier
A6044A67,43.61045031189164,3.865538030840981,"Rue Marioge, Montpellier",Stationnement interdit en zone de rencontre,,2022-06-20 10:51:00,2,Montpellier
23EE0B7C,43.603221593898816,3.8841257393141864,"Boulevard de Strasbourg, Montpellier",Tous les jours,,2022-06-20 06:07:00,7,Montpellier
F1A98E9C,43.60337377106537,3.8614988699555397,"Avenue de la Croix du Capitaine, Montpellier",,,2022-06-19 21:29:00,2,Montpellier
C99F0B15,43.60734121508319,3.867051042616367,"Place Roger Salengro, Montpellier",,,2022-06-19 16:12:00,2,Montpellier
CAA0AFF3,43.60225525513954,3.885778896510601,"Boulevard d'Orient, Montpellier",panneau littéralement au milieu de la piste cycla,,2022-06-18 17:31:00,2,Montpellier
6ABED8F1,43.60574208160422,3.8932961225509644,"Avenue du Pont Juvénal, Montpellier",véhicule sur trottoir,,2022-06-18 14:48:00,2,Montpellier
07975E71,43.597568527425445,3.8456493522359123,"Rue Hébert, Montpellier",sur trottoir,,2022-06-18 07:09:00,2,Montpellier
6E9CCB33,43.60961561607404,3.8654552597228613,"Rue Jacques Draparnaud, Montpellier","sur trottoir, zone de rencontre",,2022-06-18 06:55:00,2,Montpellier
C5F54610,43.61050468906798,3.865563965196963,"Rue Marioge, Montpellier","stationnements en zone de rencontre, as usual",,2022-06-18 06:54:00,2,Montpellier
C773DA55,43.5975459948874,3.8456782231772695,"Rue Hébert, Montpellier",c'est reparti pour tout le WE!,,2022-06-17 16:45:00,2,Montpellier
24687FC9,43.59825304599741,3.846317522623331,"Rue du Pas du Loup, Montpellier",au milieu du trottoir,,2022-06-17 16:44:00,2,Montpellier
99E10A49,43.602440405309856,3.870475347909608,"Avenue Georges Clemenceau, Montpellier",au milieu de la voie de bus / vélo,,2022-06-17 05:58:00,2,Montpellier
AE122C73,43.60230483250585,3.8539235924253616,"Route de Lavérune, Montpellier",déboule à contresens face à un vélo puis sur B,,2022-06-17 05:51:00,2,Montpellier
964F4BCA,43.60736136481635,3.8668421655893326,"Rue du Faubourg Figuerolles, Montpellier",voiture et scooter sur piste cyclable ,,2022-06-16 17:27:00,2,Montpellier
3C87A529,43.607283436292875,3.866656757891178,"Rue du Faubourg Figuerolles, Montpellier",attente kebab,,2022-06-16 17:27:00,2,Montpellier
C2BD127A,43.607103059292065,3.8663053885102276,"Rue du Faubourg Figuerolles, Montpellier",,,2022-06-16 17:27:00,2,Montpellier
84AE838C,43.60318663291548,3.8843242227812884,"Boulevard de Strasbourg, Montpellier",Tous les jours,,2022-06-16 05:54:00,2,Montpellier
37D34B7E,43.60556,3.89284,"89 Avenue du Pont Juvénal, Montpellier",comme d'habitude les clients du bar à chicha  g,,2022-06-15 19:58:00,2,Montpellier
146BCFBA,43.60866064420242,3.8962502405047417,"Rue de Rhodes, Montpellier",rue coupee. pas de deviation,,2022-06-15 16:38:00,8,Montpellier
07A25D2C,43.59756148601192,3.8456092122942214,"Rue Hébert, Montpellier",trottoir impraticable @PetitForestier  ,,2022-06-15 16:06:00,2,Montpellier
F5CB40D9,43.59788745403276,3.8459511520341043,"Rue du Pas du Loup, Montpellier",sur trottoir et BC,,2022-06-15 16:05:00,2,Montpellier
67BEE6A2,43.597535262809465,3.8456483557820325,"Rue Hébert, Montpellier",camion sur trottoir,,2022-06-14 20:45:00,2,Montpellier
1AB039A2,43.60879222137942,3.8968101516366005,"Avenue du Pirée, Montpellier",piste coupee pas de deviation pieton velo ,,2022-06-14 16:37:00,8,Montpellier
6EF5840A,43.63140586651512,3.9051065593957905,"Avenue de la Galine, Castelnau-le-Lez",parking pratique devant chez le garagiste,,2022-06-14 15:48:00,2,Castelnau-le-Lez
F3D6C00F,43.63024855849761,3.9007281884551044,"Avenue de la Galine, Castelnau-le-Lez",vive la sécurité! !,,2022-06-14 15:47:00,2,Castelnau-le-Lez
8F9B6C78,43.61033179861929,3.850940354168415,"Avenue de Lodève, Montpellier",barrière de protection défoncée qui gene ou emp,,2022-06-14 05:08:00,2,Montpellier
B99FA570,43.59755723688267,3.845660521491273,"Rue Hébert, Montpellier",3ème semaine; MAQ alertée,,2022-06-13 16:32:00,2,Montpellier
6C23DF0D,43.60119729522856,3.8490927927974425,"Route de Lavérune, Montpellier",rétrécissement dangereux; rien pour les vélos,,2022-06-13 16:30:00,3,Montpellier
49F229FF,43.6023086685717,3.853973397487796,"Route de Lavérune, Montpellier","sur la BC, dans virage",,2022-06-13 16:28:00,2,Montpellier
5828B4ED,43.602359168500314,3.8540392976965263,"Route de Lavérune, Montpellier",sur la BC; devant PP,,2022-06-13 16:28:00,2,Montpellier
90DDCE00,43.60208263231404,3.869805353872038,"Avenue Georges Clemenceau, Montpellier",garée sur la bussyclable,,2022-06-13 16:19:00,2,Montpellier
755634EC,43.658037932936054,3.9594393968582158,"Via Tolosana, Vendargues",Marquage quasiment invisible à refaire en couleur,,2022-06-13 14:05:00,6,Vendargues
55CEDF90,43.659054749279555,3.95334005355835,"Via Tolosana, Vendargues",Buissons dangereux,,2022-06-13 14:04:00,4,Vendargues
0D9900C3,43.658806368250694,3.9549279212951665,"Via Tolosana, Vendargues",C’est une moitié de piste. Buisson piquant !,,2022-06-13 14:04:00,4,Vendargues
11CE78AA,43.659124606258786,3.9510601758956914,"Via Tolosana, Vendargues",Bosse de béton sur piste ,,2022-06-13 14:03:00,4,Vendargues
8EB55343,43.65921386783623,3.9508026838302617,"Via Tolosana, Vendargues",Trou dans piste cyclable ,,2022-06-13 14:02:00,4,Vendargues
FF4B4294,43.606022242567754,3.875522320319922,"Rue du Faubourg de la Saunerie, Montpellier","sur le trottoir, le long du tram",,2022-06-13 06:23:00,2,Montpellier
855A1CE9,43.60203286052134,3.8566120735293024,"Rue des Chasseurs, Montpellier",qu'est ce que c'est pratique les BC !!!!,,2022-06-13 06:14:00,2,Montpellier
D428210D,43.60232032240514,3.8539675604146506,"Route de Lavérune, Montpellier",sur la BC,,2022-06-13 06:13:00,2,Montpellier
B918C05B,43.59636419092372,3.839941579121842,"Quai Flora Tristan, Montpellier",sur le trottoir,,2022-06-12 11:10:00,2,Montpellier
A2EDFBBC,43.597556872671575,3.845670819282532,"Rue Hébert, Montpellier",iveco sur trottoir. le même depuis 2 semaines,,2022-06-12 05:39:00,2,Montpellier
89BDE243,43.598214197251025,3.846311956622231,"Rue du Pas du Loup, Montpellier",au milieu du trottoir,,2022-06-12 05:33:00,2,Montpellier
AC96A9E7,43.59800052869759,3.8461510240813372,"Rue du Pas du Loup, Montpellier",bande cyclable envahie,,2022-06-12 05:32:00,2,Montpellier
ADAD273D,43.59034214685172,3.8535565137863164,"Avenue Roger Couderc, Montpellier",stationné sur le passage piéton,,2022-06-11 16:56:00,2,Montpellier
A2278CF9,43.590370121598966,3.8522396385451434,"Rue Jacques Fouroux, Montpellier",trottoir et accès au parc interdit,,2022-06-10 16:51:00,2,Montpellier
1C169814,43.597497859926605,3.8456409170784993,"Rue du Pas du Loup, Montpellier",comme tous les soirs et les WE depuis 10 jours,,2022-06-09 16:27:00,2,Montpellier
7A00560E,43.59825477619661,3.846358051836916,"Rue du Pas du Loup, Montpellier",au milieu du trottoir,,2022-06-09 16:27:00,2,Montpellier
C9B772DC,43.60017968952648,3.8610506057739262,"Rue du Cinquante Sixième Régiment d'Artillerie, Montpellier",trottoir privatisé,,2022-06-09 16:19:00,2,Montpellier
B8EDF4C8,43.59852008190092,3.8905146718025203,"Avenue du Pont Trinquat, Montpellier",où passent les pietons ?! ,,2022-06-09 15:49:00,2,Montpellier
E53896BD,43.62165504968364,3.904807828366757,"Rue de Salaison, Montpellier",les plantes occupent ka moitié de la OC en largeu,,2022-06-09 15:19:00,2,Montpellier
3C33ADAD,43.59747504652358,3.8926701620221142,"Avenue du Pont Trinquat, Montpellier",où passent les pietons ? ,,2022-06-09 15:19:00,2,Montpellier
E4363B91,43.607461870613434,3.870079927146435,"Cours Gambetta, Montpellier",,,2022-06-09 11:09:00,2,Montpellier
585ED4F6,43.59863,3.89049,"Avenue du Pont Trinquat, Montpellier",où passent les pietons ? ,,2022-06-09 06:46:00,2,Montpellier
C79213C7,43.601644444880286,3.8684670030852435,"Rue Raoux, Montpellier","trottoir privatisé, impraticable",,2022-06-09 06:22:00,2,Montpellier
136279C4,43.6023374632418,3.8539629131446422,"Route de Lavérune, Montpellier",sur la bande cyclable,,2022-06-09 06:16:00,2,Montpellier
C38BEA98,43.59756891591127,3.8456346541534008,"Rue Hébert, Montpellier",trottoir impraticable pour poussette,,2022-06-08 16:20:00,2,Montpellier
A57FB788,43.61304817512165,3.900764398276806,"Rue de Jausserand, Montpellier",poubelles brûlées sur la route,,2022-06-08 07:10:00,4,Montpellier
ACF9C443,43.60514441669426,3.8746067199256995,"Avenue Georges Clemenceau, Montpellier",motos à contresens sur la BC,,2022-06-08 06:33:00,7,Montpellier
E348B116,43.604930772752006,3.87427961568049,"Avenue Georges Clemenceau, Montpellier",voiture sur trottoir,,2022-06-08 06:33:00,2,Montpellier
2045D89C,43.60237825162945,3.854043213652805,"Route de Lavérune, Montpellier",Sur BC et bande cyclable,,2022-06-08 06:23:00,2,Montpellier
ECF5319B,43.59803860061634,3.8930701464414597,"Chemin de Moularès, Montpellier",,,2022-06-07 21:05:00,2,Montpellier
9421DFB6,43.60507449694215,3.8745038373811362,"Avenue Georges Clemenceau, Montpellier",motos à contresens sur la BC,,2022-06-07 06:37:00,2,Montpellier
6D6B1EF3,43.601652214188604,3.868463389482467,"Rue Raoux, Montpellier","trottoir impraticable, privatisé par le garage",,2022-06-07 06:34:00,2,Montpellier
0A2588A5,43.601332894801644,3.8632929443017447,"Avenue Lepic, Montpellier","double file, contresens, et devant PP",,2022-06-07 06:31:00,2,Montpellier
7900B477,43.60237475547711,3.854028294758645,"Route de Lavérune, Montpellier",le GiHP dans ses oeuvres,,2022-06-07 06:27:00,2,Montpellier
EF77E39B,43.59495819468058,3.844237937122528,"Rue du Pas du Loup, Montpellier",trottoir impraticable ,,2022-06-07 06:22:00,2,Montpellier
12B31360,43.59752501634469,3.8456161015471095,"Rue du Pas du Loup, Montpellier",planté depuis au moins 36heures,,2022-06-06 16:20:00,2,Montpellier
59FE1173,43.59785518485544,3.8459000140033344,"Rue du Pas du Loup, Montpellier",sur trottoir et BC,,2022-06-06 16:20:00,2,Montpellier
8E54B3DA,43.602318768288164,3.853979029502451,"Route de Lavérune, Montpellier",SUV sur BC,,2022-06-06 16:16:00,2,Montpellier
E26D7922,43.60240659712953,3.8540963244654733,"Route de Lavérune, Montpellier","contresens, sur passage piéton / bande cyclable",,2022-06-06 16:16:00,2,Montpellier
8EA9A1B7,43.601645950171985,3.8684683464132523,"Rue Raoux, Montpellier","depuis au moins le matin, sinon la veille",,2022-06-06 16:10:00,2,Montpellier
B054CDAE,43.611949501778994,3.9008971676230426,"Rue de Jausserand, Montpellier",scooter bloquant le trottoir,,2022-06-06 08:44:00,2,Montpellier
E5274EDA,43.606340031890625,3.8770902557827474,"Boulevard de l'Observatoire, Montpellier",voiture @TaMVoyages en travers de zone piétonne,,2022-06-06 06:29:00,2,Montpellier
103460C3,43.60162885771429,3.868480341572758,"Rue Raoux, Montpellier",trottoir privatisé en parking gratuit,,2022-06-06 06:25:00,2,Montpellier
EB3BA88B,43.597527250162,3.8456015165009787,"Rue du Pas du Loup, Montpellier",n'a pas bougé depuis trois jours ! ,,2022-06-06 06:16:00,2,Montpellier
B64B2C90,43.60710815743814,3.8663543388247494,"Rue du Faubourg Figuerolles, Montpellier",garé sur piste cyclable,,2022-06-05 19:08:00,5,Montpellier
146FBC62,43.62054900943772,3.876311033964157,"Rue de Nazareth, Montpellier",moto sur PC avec bénédiction @PMMontpellier,,2022-06-04 18:40:00,2,Montpellier
09343EA2,43.659521997946925,3.9661855716295222,"Avenue de la Gare, Vendargues",Stationnement sur trottoir interdit ,"Parce que Marche 50 m, c’est vraiment trop dur… On préfère porter préjudice aux piétons, aux poussettes, et aux PMR. C’est plus simple ça crie pas fort….",2022-06-04 18:26:00,2,Vendargues
2DD0EC06,43.60590061305495,3.8625087216496468,"Rue du Faubourg Figuerolles, Montpellier",sur piste cyclable,,2022-06-04 18:09:00,2,Montpellier
60DEAAE4,43.60241294075928,3.8540682688907695,"Route de Lavérune, Montpellier","""tu passes à côté et tu fais pas chier""",,2022-06-04 09:34:00,2,Montpellier
F7038667,43.60233709856202,3.8540567966385813,"Route de Lavérune, Montpellier","fête du slip générale : BC, trottoir, PP",,2022-06-04 09:08:00,2,Montpellier
94E83B64,43.59751880044803,3.845603853442299,"Rue du Pas du Loup, Montpellier","depuis  4 ou 5 jours, tous les soirs,",,2022-06-04 07:27:00,2,Montpellier
A9E53DB7,43.60194705870383,3.8569267541060985,"Rue des Chasseurs, Montpellier",piétons interdits de trottoir !,,2022-06-04 07:20:00,2,Montpellier
E979044D,43.6104736164018,3.8655648529311297,"Rue Marioge, Montpellier",véhicules stationnés sur zone de rencontre,"""oui mais on habite le quartier!"" (sic)",2022-06-04 07:12:00,2,Montpellier
1FDFC0C2,43.611903330839496,3.8645636513774666,"Rue Fontenille, Montpellier",devant l'entrée de la PC,,2022-06-04 06:55:00,2,Montpellier
16F03461,43.61189867004604,3.8645978718886913,"Rue Fontenille, Montpellier","en sortie de PC, sur passage piéton",,2022-06-04 06:54:00,2,Montpellier
C01D61BA,43.61028484961566,3.865552738297993,"Rue Marioge, Montpellier",4 véhicules en ZdR,,2022-06-04 05:59:00,2,Montpellier
492F9E4A,43.598212157006266,3.846317820465042,"Rue du Pas du Loup, Montpellier",trottoir privatisé,,2022-06-04 05:50:00,2,Montpellier
22FC4DF8,43.60338081179869,3.86147640645504,"Avenue de la Croix du Capitaine, Montpellier",sur passage piéton,,2022-06-03 20:03:00,2,Montpellier
F0E6094C,43.60626647194457,3.8967306911945343,"Avenue du Pirée, Montpellier",trottoir défoncé après FISE,,2022-06-03 14:26:00,4,Montpellier
80762193,43.594298374797745,3.843887137086269,"Rue du Pas du Loup, Montpellier",Les piétons ? quels piétons ?!!!,,2022-06-03 11:30:00,2,Montpellier
B8BB1C5B,43.60230466695915,3.853951344293605,"Route de Lavérune, Montpellier",sur la BC,,2022-06-03 11:23:00,2,Montpellier
AD97EDC0,43.60532250803517,3.8778744297159355,"Rue Durand, Montpellier",sur le trottoir,,2022-06-03 11:13:00,2,Montpellier
622B946C,43.614931603118166,3.880829215049744,"Quai du Verdanson, Montpellier",Accident entre Piéton cycliste ,Suite à tentative de doubler sur piste cyclable. Un piéton arrivait en face. Accident pas trop grave apparemment,2022-06-03 06:40:00,9,Montpellier
B6200CF9,43.63296549128049,3.8596112653613095,"Rue du Dauphiné, Montpellier",oblige poussette à aller contre circu voiture,,2022-06-02 13:45:00,2,Montpellier
24945314,43.60532736086747,3.8792109225085722,"Rue de la République, Montpellier",réquisition pour pause-café par @GROUPENICOLLIN,,2022-06-02 06:52:00,2,Montpellier
C6DFCA76,43.59994677840445,3.8615990015940014,"Rue du Cinquante Sixième Régiment d'Artillerie, Montpellier","sur trottoir, près d'une école",,2022-06-02 06:43:00,2,Montpellier
61C4AAA0,43.598244863494145,3.8463227870747256,"Rue du Pas du Loup, Montpellier",au milieu du trottoir,,2022-06-02 06:37:00,2,Montpellier
ACBCE209,43.598017476538345,3.8930081203579903,"Chemin de Moularès, Montpellier",,,2022-06-02 06:18:00,2,Montpellier
8E0FE49D,43.59755298775311,3.845686908578028,"Rue Hébert, Montpellier",camion sur trottoir (Pas une 1ère),,2022-06-01 16:39:00,2,Montpellier
